path,x_min,x_max,y_min,y_max,label
/workspace/data/Realdata/crop_img/04_11/041.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/042.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/043.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/044.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/045.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/046.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/047.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/048.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/049.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/050.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/051.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/052.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/053.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/054.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/055.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/056.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/057.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/058.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/059.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/060.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/061.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/062.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/063.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/064.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/065.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/066.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/067.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/068.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/069.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/070.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/071.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/072.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/073.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/074.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/075.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/076.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/077.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/078.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/079.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/080.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/081.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/082.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/083.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/084.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/085.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/086.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/087.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/088.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/089.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/090.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/091.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/092.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/093.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/094.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/095.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/096.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/097.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/098.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/099.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/100.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/101.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/102.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/103.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/104.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/105.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/106.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/107.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/108.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/109.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/110.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/111.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/112.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/113.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/114.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/115.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/116.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/117.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/118.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/119.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/120.png,,,,,Non
/workspace/data/Realdata/crop_img/04_11/121.png,,,,,Non
