path,x_min,x_max,y_min,y_max,label
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/000.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/001.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/002.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/003.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/004.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/005.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/006.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/007.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/008.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/009.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/010.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/011.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/012.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/013.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/014.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/015.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/016.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/017.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/018.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/019.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/020.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/021.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/022.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/023.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/024.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/025.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/026.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/027.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/028.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/029.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/030.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/031.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/032.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/033.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/034.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/035.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/225_10/036.png,,,,,Non
