path,x_min,x_max,y_min,y_max,label
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/000.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/001.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/002.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/003.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/004.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/005.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/006.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/007.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/008.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/009.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/010.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/011.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/012.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/013.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/014.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/015.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/016.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/017.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/018.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/019.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/020.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/021.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/022.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/023.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/024.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/025.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/026.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/027.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/028.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/029.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/030.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/031.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/032.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/033.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/034.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/035.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/036.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/037.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/038.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/039.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/040.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/041.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/042.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/043.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/044.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/045.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/046.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/047.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/048.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/049.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/050.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/051.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/052.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/053.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/054.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/055.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/056.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/057.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/058.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/059.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/060.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/061.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/062.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/063.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/064.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/065.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/25_5/066.png,,,,,Non
