path,x_min,x_max,y_min,y_max,label
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/000.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/001.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/002.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/003.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/004.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/005.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/006.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/007.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/008.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/009.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/010.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/011.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/012.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/013.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/014.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/015.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/016.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/017.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/018.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/019.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/020.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/021.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/022.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/023.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/024.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/025.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/026.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/027.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/028.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/029.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/030.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/031.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/032.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/033.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/034.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/035.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/036.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/037.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/038.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/039.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/040.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/041.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/042.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/043.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/044.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/045.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/046.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/047.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/048.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/049.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/050.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/051.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/052.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/053.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/054.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/055.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/056.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/057.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/058.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/059.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/060.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/061.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/062.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/063.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/064.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/065.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/066.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/067.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/068.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/069.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/070.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/071.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/072.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/073.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/074.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/075.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/076.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/077.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/078.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/079.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/080.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/081.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/082.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/083.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/084.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/085.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/086.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/087.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/088.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/089.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/090.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/091.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/092.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/093.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/094.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/095.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/096.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/097.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/098.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/099.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/100.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/101.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/102.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/103.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/104.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/105.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/106.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/107.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/108.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/109.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/110.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/111.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/112.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/113.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/114.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/115.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/116.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/117.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/118.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/119.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/120.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/121.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/122.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/123.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/124.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/125.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/126.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/127.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/128.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/129.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/130.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/131.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/132.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/133.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/134.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/135.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/136.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/137.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/138.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/139.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/140.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/141.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/142.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/143.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/144.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/145.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/146.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/147.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/148.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/149.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/150.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/151.png,,,,,Non
/workspace/data/Artificialdata/crop_img/Isotropic/275_15/152.png,,,,,Non
